형태소,품사,분류,카운트
했던만큼,Verb,10,1
했던보다,Verb,10,1
했슴다,Noun,10,1
했습니다,Verb,6,3
했습니다,Verb,7,4
했습니다,Verb,8,16
했습니다,Verb,9,6
했습니다,Verb,10,81
했습닏,Noun,8,1
했어,Verb,2,1
했어,Verb,6,1
했어,Verb,8,1
했어,Verb,10,12
했어도,Verb,6,1
했어도,Verb,9,1
했어도,Verb,10,2
했어야,Verb,3,1
했어야,Verb,7,1
했어야,Verb,8,1
했어야,Verb,9,1
했어야,Verb,10,2
했어야만,Verb,2,1
했어야지,Verb,5,1
했어야지,Verb,7,1
했어야해,Verb,10,1
했어여,Verb,10,7
했어요,Verb,5,2
했어요,Verb,6,3
했어요,Verb,8,25
했어요,Verb,9,13
했어요,Verb,10,175
했어용,Verb,10,1
했었고,Verb,10,1
했었구요,Verb,10,1
했었는데,Verb,7,1
했었는데,Verb,8,1
했었는데,Verb,9,2
했었는데,Verb,10,16
했었다,Verb,8,1
했었다,Verb,9,1
했었다하지만,Verb,10,1
했었던,Verb,10,2
했었어,Verb,5,1
했었음,Verb,10,1
했었지만,Verb,10,3
했으나,Verb,4,1
했으나,Verb,6,2
했으나,Verb,7,2
했으나,Verb,8,5
했으나,Verb,9,2
했으나,Verb,10,3
했으니,Verb,10,3
했으니까,Verb,10,1
했으며,Verb,10,1
했으면,Verb,4,1
했으면,Verb,5,1
했으면,Verb,7,2
했으면,Verb,8,3
했으면,Verb,9,1
했으면,Verb,10,11
했을,Verb,4,1
했을,Verb,5,1
했을,Verb,6,2
했을,Verb,8,2
했을,Verb,9,3
했을,Verb,10,38
했을거,Verb,10,2
했을거에요,Verb,10,1
했을까,Verb,1,1
했을까,Verb,7,1
했을까,Verb,10,4
했을듯,Verb,9,2
했을듯,Verb,10,4
했을만큼,Verb,9,1
했을지,Verb,10,2
했음,Verb,1,3
했음,Verb,2,1
했음,Verb,3,1
했음,Verb,5,1
했음,Verb,6,4
했음,Verb,7,2
했음,Verb,8,9
했음,Verb,9,4
했음,Verb,10,63
했음에도,Verb,10,1
했잖아요,Verb,10,1
했죠,Verb,8,1
했죠,Verb,10,1
했지,Verb,10,5
했지만,Verb,4,2
했지만,Verb,5,2
했지만,Verb,6,2
했지만,Verb,7,7
했지만,Verb,8,10
했지만,Verb,9,13
했지만,Verb,10,63
행,Noun,10,9
행군,Noun,10,1
행동,Noun,4,1
행동,Noun,5,1
행동,Noun,6,2
행동,Noun,7,1
행동,Noun,10,8
행렬,Noun,9,1
행렬,Noun,10,2
행보,Noun,10,2
행복,Noun,6,1
행복,Noun,8,3
행복,Noun,9,3
행복,Noun,10,49
행복감,Noun,10,5
행복하게,Adjective,1,1
행복하게,Adjective,8,1
행복하게,Adjective,9,1
행복하게,Adjective,10,36
행복하고,Adjective,6,1
행복하고,Adjective,8,1
행복하고,Adjective,10,32
행복하구,Adjective,10,1
행복하기만,Adjective,10,2
행복하길,Adjective,10,1
행복하네요,Adjective,10,4
행복하다,Adjective,7,1
행복하다,Adjective,10,9
행복하다는,Adjective,10,2
행복하단,Adjective,10,1
행복하세요,Adjective,10,1
행복한,Adjective,8,1
행복한,Adjective,9,6
행복한,Adjective,10,101
행복할,Adjective,10,3
행복할거라는,Adjective,10,1
행복할것,Adjective,10,2
행복할수,Adjective,10,1
행복함,Adjective,8,1
행복함,Adjective,9,1
행복함,Adjective,10,3
행복함에,Adjective,10,1
행복함을,Adjective,8,1
행복함을,Adjective,10,4
행복함이,Adjective,10,2
행복합니다,Adjective,10,5
행복합니당,Adjective,10,1
행복해,Adjective,9,1
행복해,Adjective,10,12
행복해서,Adjective,10,10
행복해습니다,Adjective,10,1
행복해요,Adjective,10,8
행복해져,Adjective,10,1
행복해져서,Adjective,10,1
행복해져요,Adjective,10,5
행복해졌다,Adjective,10,2
행복해졌습니다,Adjective,10,1
행복해졌어,Adjective,10,1
행복해졌어요,Adjective,10,3
행복해졌음,Adjective,10,3
행복해지,Adjective,10,2
행복해지고,Adjective,10,1
행복해지긴,Adjective,10,1
행복해지는,Adjective,6,1
행복해지는,Adjective,7,1
행복해지는,Adjective,8,4
행복해지는,Adjective,9,1
행복해지는,Adjective,10,68
행복해지던,Adjective,10,1
행복해지려면,Adjective,10,1
행복해지세요,Adjective,10,1
행복해진다,Adjective,10,2
행복해진다고,Adjective,10,1
행복해질,Adjective,10,1
행복해하는,Adjective,10,1
행복했,Adjective,10,3
행복했고,Adjective,9,2
행복했고,Adjective,10,13
행복했네요,Adjective,10,3
행복했는데,Adjective,10,4
행복했다,Adjective,9,3
행복했다,Adjective,10,54
행복했다고,Adjective,10,1
행복했던,Adjective,8,1
행복했던,Adjective,9,1
행복했던,Adjective,10,35
행복했습니다,Adjective,9,2
행복했습니다,Adjective,10,49
행복했어,Adjective,8,1
행복했어,Adjective,10,4
행복했어요,Adjective,9,1
행복했어요,Adjective,10,82
행복했었다,Adjective,10,2
행복했었던,Adjective,10,1
행복했음,Adjective,8,1
행복했음,Adjective,10,17
행복했지만,Adjective,6,1
행운,Noun,9,1
행운,Noun,10,1
행위,Noun,9,1
행정,Noun,9,1
행진,Noun,9,1
행진,Noun,10,5
행차,Noun,10,8
행해,Noun,10,2
햌,Noun,10,1
햐,Noun,10,3
향,Noun,1,1
향,Noun,7,1
향,Noun,9,2
향,Noun,10,7
향기,Noun,9,2
향기,Noun,10,8
향기도,Noun,10,3
향기로웠다,Adjective,10,1
향수,Noun,6,4
향수,Noun,7,2
향수,Noun,8,6
향수,Noun,9,8
향수,Noun,10,33
향신료,Noun,10,2
향연,Noun,7,1
향연,Noun,8,1
향연,Noun,9,1
향연,Noun,10,3
향현,Noun,8,1
허,Verb,2,1
허,Verb,4,1
허,Verb,6,3
허,Verb,7,1
허,Verb,8,1
허,Verb,9,3
허,Verb,10,3
허공,Noun,7,1
허구,Noun,1,1
허구,Noun,10,1
허나,Verb,8,1
허나,Verb,10,1
허는,Verb,1,1
허는,Verb,10,1
허니,Noun,8,1
허니,Noun,10,2
허당,Noun,10,1
허락,Noun,1,1
허락,Noun,4,1
허르,Noun,10,1
허리,Noun,1,1
허리,Noun,10,2
허망,Noun,10,1
허무,Noun,1,1
허무,Noun,8,1
허무함,Adjective,1,1
허무함,Adjective,7,1
허어,Verb,10,1
허영,Noun,5,1
허우적대고,Verb,10,2
허우적댑니다,Verb,8,1
허으려고,Verb,1,1
허전하긴,Adjective,7,1
허전하네,Adjective,1,1
허천,Noun,10,1
허투루,Noun,10,1
허허,Adverb,10,2
헉,Adverb,8,1
헉,Adverb,10,4
헌데,Verb,10,1
헐,Verb,2,1
헐,Verb,10,4
헐거리,Adjective,10,1
헐레벌떡,Noun,10,1
헐리우드,Noun,1,1
헐리우드,Noun,6,1
헐리우드,Noun,7,1
헐리우드,Noun,9,2
헐리우드,Noun,10,10
헐리웃,Noun,8,2
헐리웃,Noun,9,2
헐리웃,Noun,10,4
헐헐,Adverb,10,2
험,Verb,10,1
헛,Noun,4,1
헛,Noun,8,1
헛되,Noun,10,1
헛되고헛되,Noun,10,1
헛소리,Noun,10,1
헛웃음,Noun,2,1
헛웃음,Noun,4,1
헛웃음,Noun,6,1
헛웃음,Noun,10,1
헝,Noun,10,1
헤,Noun,10,2
헤드,Noun,9,1
헤드,Noun,10,1
헤란,Noun,10,1
헤벌쭉,Noun,10,1
헤서웨,Noun,10,1
헤어,Noun,10,23
헤어지고,Verb,10,1
헤어지기,Verb,10,2
헤어진,Verb,10,1
헤치는,Verb,10,1
헤헤,Exclamation,10,2
헤헤,Noun,8,1
헤헤,Noun,9,1
헤헤,Noun,10,3
헤헿,Exclamation,10,2
헥,Noun,10,1
헬,Noun,10,1
헬로키티,Noun,10,1
헷갈리지만,Adjective,10,1
헷갈릴,Adjective,8,1
헷갈릴,Adjective,10,1
헿,Exclamation,10,3
혀,Noun,10,3
혁명,Noun,10,1
혁신,Noun,9,1
현,Modifier,1,1
현,Modifier,7,1
현,Modifier,8,9
현,Modifier,9,7
현,Modifier,10,23
현,Noun,8,1
현,Noun,10,2
현대,Noun,4,1
현대,Noun,5,1
현대,Noun,7,2
현대,Noun,8,6
현대,Noun,9,10
현대,Noun,10,37
현란하고,Adjective,7,1
현란하고,Adjective,10,1
현란한,Adjective,8,1
현란한,Adjective,10,5
현명하고,Adjective,4,1
현명하고,Adjective,10,2
현상,Noun,2,1
현생,Noun,10,3
현실,Noun,4,1
현실,Noun,5,1
현실,Noun,7,2
현실,Noun,8,7
현실,Noun,9,5
현실,Noun,10,52
현자,Noun,10,1
현장,Noun,10,1
현재,Noun,6,1
현재,Noun,8,2
현재,Noun,9,2
현재,Noun,10,19
현저,Noun,10,1
현충일,Noun,10,2
현행,Noun,10,1
현혹,Noun,1,2
혈통,Noun,1,1
혈통,Noun,4,1
혈통,Noun,10,1
혐,Noun,8,1
혐기,Noun,8,1
혐오,Noun,10,1
혐한,Noun,1,1
협동,Noun,10,1
협력,Noun,10,1
형,Noun,1,1
형,Noun,6,2
형,Noun,7,1
형,Noun,9,3
형,Noun,10,10
형,Suffix,5,1
형,Suffix,6,1
형,Suffix,7,1
형,Suffix,8,1
형,Suffix,9,4
형,Suffix,10,16
형님,Noun,6,1
형님,Noun,9,1
형님,Noun,10,18
형땜,Noun,2,1
형상,Noun,10,1
형수,Noun,10,2
형식,Noun,5,1
형식,Noun,8,1
형식,Noun,9,1
형식,Noun,10,5
형언,Noun,10,2
형용,Noun,10,2
형태,Noun,8,1
형태,Noun,10,2
형형색색,Noun,2,1
형형색색,Noun,10,1
혜안,Noun,10,1
혜자,Noun,10,2
호,Noun,8,1
호,Noun,9,1
호,Noun,10,5
호감,Noun,4,1
호감,Noun,10,6
호강,Noun,1,2
호강,Noun,6,3
호강,Noun,8,12
호강,Noun,9,9
호강,Noun,10,231
호구,Noun,10,1
호기심,Noun,10,2
호날두,Noun,9,1
호다닥,Noun,10,1
호두까기,Noun,9,1
호두까기인형,Noun,10,2
호랑이,Noun,4,1
호랑이,Noun,6,2
호랑이,Noun,7,1
호랑이,Noun,8,3
호랑이,Noun,9,4
호랑이,Noun,10,23
호랭이,Noun,10,1
호러,Noun,10,1
호러물,Noun,10,1
호보,Noun,10,1
호불호,Noun,1,1
호불호,Noun,4,1
호불호,Noun,5,1
호불호,Noun,6,1
호불호,Noun,7,2
호불호,Noun,8,2
호불호,Noun,9,1
호불호,Noun,10,7
호소,Noun,10,3
호식,Noun,8,1
호연,Noun,10,1
호오,Noun,10,1
호위,Noun,8,1
호응,Noun,10,1
호주니,Noun,4,1
호쾌,Noun,10,2
호텔,Noun,10,1
호평,Noun,1,2
호평,Noun,6,4
호평,Noun,7,1
호평,Noun,8,1
호평,Noun,9,1
호평,Noun,10,4
호호,Noun,10,3
호화로운,Adjective,10,1
호화롭군,Adjective,10,1
호흡,Noun,8,1
호흡,Noun,9,1
호흡,Noun,10,1
호흡기,Noun,10,1
혹,Noun,10,2
혹시,Noun,5,1
혹시,Noun,10,8
혹은,Adverb,8,1
혹은,Adverb,9,1
혹은,Adverb,10,7
혹평,Noun,1,1
혹평,Noun,10,2
혼,Noun,10,1
혼나,Verb,10,1
혼났네요,Verb,9,1
혼났네요,Verb,10,2
혼났습니다만,Verb,2,1
혼났음,Verb,9,1
혼났음,Verb,10,1
혼란,Noun,10,1
혼미,Noun,8,1
혼미할,Adjective,10,1
혼신,Noun,10,1
혼연,Noun,10,1
혼영,Noun,10,19
혼자,Noun,1,1
혼자,Noun,2,1
혼자,Noun,4,2
혼자,Noun,5,1
혼자,Noun,6,4
혼자,Noun,8,8
혼자,Noun,9,10
혼자,Noun,10,111
혼좀,Noun,10,1
혼합,Noun,10,1
홀,Noun,1,1
홀,Noun,4,1
홀,Noun,8,1
홀,Noun,9,1
홀,Noun,10,25
홀뉴,Noun,10,1
홀딱,Noun,10,6
홀려,Noun,9,1
홀려,Noun,10,4
홀리,Noun,10,3
홀릭,Noun,10,3
홀릭되,Noun,10,1
홀린,Noun,8,1
홀린,Noun,10,1
홈,Noun,10,1
홍대,Noun,9,1
홍보,Noun,10,1
홍수,Noun,10,1
홍영란,Noun,2,1
홍영란,Noun,4,1
홍진호,Noun,10,1
홍철,Noun,10,1
홍홍,Noun,10,1
홓,Noun,10,3
화,Noun,1,2
화,Noun,2,2
화,Noun,4,1
화,Noun,10,10
화,Suffix,1,2
화,Suffix,2,6
화,Suffix,3,4
화,Suffix,4,2
화,Suffix,5,2
화,Suffix,6,10
화,Suffix,7,14
화,Suffix,8,36
화,Suffix,9,28
화,Suffix,10,299
화가,Noun,2,2
화가,Noun,4,2
화가,Noun,8,3
화가,Noun,9,2
화가,Noun,10,23
화각,Noun,10,1
화구,Noun,8,1
화기,Noun,6,1
화기,Noun,10,2
화나고,Verb,10,1
화나기는,Verb,1,1
화날,Verb,1,1
화날,Verb,10,1
화남,Noun,8,1
화났어요,Verb,10,1
화답,Noun,8,2
화덕,Noun,10,1
화두,Noun,10,1
화란,Noun,10,4
화려,Noun,8,1
화려,Noun,10,1
화려하,Adjective,8,1
화려하게,Adjective,4,2
화려하게,Adjective,5,1
화려하게,Adjective,7,1
화려하게,Adjective,10,7
화려하고,Adjective,4,1
화려하고,Adjective,5,2
화려하고,Adjective,6,2
화려하고,Adjective,7,7
화려하고,Adjective,8,15
화려하고,Adjective,9,7
화려하고,Adjective,10,118
화려하구,Adjective,10,2
화려하기만,Adjective,4,1
화려하기만,Adjective,5,1
화려하기만,Adjective,7,1
화려하기만,Adjective,10,1
화려하긴,Adjective,1,1
화려하긴,Adjective,7,1
화려하긴하나,Adjective,5,1
화려하네요,Adjective,8,1
화려하네요,Adjective,9,1
화려하니,Adjective,6,1
화려하니,Adjective,7,1
화려하니,Adjective,10,1
화려하다,Adjective,1,1
화려하다,Adjective,5,1
화려하다,Adjective,6,1
화려하다,Adjective,9,1
화려하다,Adjective,10,1
화려하다가,Adjective,10,1
화려하더라구요,Adjective,8,1
화려하면서도,Adjective,10,1
화려하지만,Adjective,6,1
화려하지만,Adjective,10,1
화려하한,Adjective,9,1
화려한,Adjective,1,4
화려한,Adjective,2,1
화려한,Adjective,5,5
화려한,Adjective,6,10
화려한,Adjective,7,6
화려한,Adjective,8,22
화려한,Adjective,9,19
화려한,Adjective,10,120
화려한것,Adjective,4,1
화려한게,Adjective,8,1
화려한데,Adjective,7,1
화려한데,Adjective,9,1
화려할고,Adjective,10,1
화려함,Adjective,1,1
화려함,Adjective,7,1
화려함,Adjective,8,3
화려함,Adjective,9,3
화려함,Adjective,10,8
화려함과,Adjective,5,1
화려함과,Adjective,7,1
화려함과,Adjective,8,1
화려함과,Adjective,9,2
화려함과,Adjective,10,4
화려함까지,Adjective,10,1
화려함말고는,Adjective,1,1
화려함에,Adjective,6,1
화려함에,Adjective,9,1
화려함에,Adjective,10,1
화려함에도,Adjective,10,1
화려함은,Adjective,6,1
화려함은,Adjective,8,2
화려함을,Adjective,9,1
화려함을,Adjective,10,1
화려함의,Adjective,8,1
화려함의,Adjective,10,3
화려함이,Adjective,10,3
화려합니다,Adjective,10,1
화려해,Adjective,10,1
화려해서,Adjective,6,2
화려해서,Adjective,8,3
화려해서,Adjective,9,2
화려해서,Adjective,10,21
화려해요,Adjective,8,1
화려해요,Adjective,10,2
화려해지고,Adjective,8,1
화려해진,Adjective,6,1
화려해진,Adjective,7,1
화려했고,Adjective,8,1
화려했고,Adjective,9,1
화려했고,Adjective,10,2
화려했구요,Adjective,10,1
화려했나보다,Adjective,6,1
화려했는데,Adjective,7,1
화려했다,Adjective,10,1
화려했당,Adjective,9,1
화려했던,Adjective,10,3
화려했어요,Adjective,8,2
화려했어요,Adjective,10,2
화려했음,Adjective,8,1
화려했음,Adjective,10,1
화려했지만,Adjective,1,1
화려했지만,Adjective,5,1
화려했지만,Adjective,10,2
화로,Noun,1,1
화로,Noun,2,1
화로,Noun,4,2
화로,Noun,8,2
화로,Noun,9,1
화로,Noun,10,11
화룡,Noun,9,2
화룡,Noun,10,4
화만,Noun,8,1
화면,Noun,1,1
화면,Noun,4,1
화면,Noun,5,2
화면,Noun,6,5
화면,Noun,7,1
화면,Noun,8,10
화면,Noun,9,9
화면,Noun,10,68
화보,Noun,1,1
화보,Noun,2,2
화보,Noun,6,1
화보,Noun,8,2
화보,Noun,9,1
화보,Noun,10,99
화비,Noun,10,2
화사하고,Adjective,10,1
화영,Noun,9,1
화영,Noun,10,3
화용,Noun,9,1
화음,Noun,10,1
화의,Noun,7,1
화의,Noun,8,1
화의,Noun,9,4
화의,Noun,10,8
화이,Noun,10,2
화이자,Noun,10,1
화이트,Noun,10,2
화이팅,Noun,9,1
화이팅,Noun,10,6
화인,Noun,8,1
화일,Noun,8,1
화일,Noun,10,2
화장실,Noun,1,1
화장실,Noun,9,2
화장실,Noun,10,20
화재,Noun,10,3
화중,Noun,10,19
화질,Noun,7,2
화질,Noun,8,4
화초,Noun,10,4
화판,Noun,10,5
화평,Noun,10,8
화폐,Noun,9,1
화표,Noun,1,1
화표,Noun,10,1
화풍,Noun,8,1
화하기,Adjective,10,1
화하는,Adjective,10,1
화하는거,Adjective,10,1
화하는게,Adjective,1,1
화하는데만,Adjective,6,1
화하니,Adjective,9,1
화하면,Adjective,10,2
화하면서,Adjective,6,1
화하면서,Adjective,8,1
화한거,Adjective,10,1
화한다고,Adjective,10,1
화할,Adjective,9,1
화할,Adjective,10,1
화할꺼,Adjective,10,1
화함,Adjective,10,1
화해도,Adjective,10,1
화해서,Adjective,5,1
화해서,Adjective,10,5
화해줘서,Adjective,10,1
화했,Adjective,10,1
화했다고,Adjective,10,1
화했어요,Adjective,10,1
화했음,Adjective,7,1
확,Noun,7,3
확,Noun,8,1
확,Noun,9,7
확,Noun,10,10
확고해진,Adjective,10,1
확대,Noun,10,1
확되드라구,Noun,10,1
확률,Noun,10,1
확신,Noun,10,2
확실,Noun,7,1
확실하게,Adjective,8,1
확실하게,Adjective,10,3
확실하고,Adjective,9,1
확실하다,Adjective,8,1
확실하다,Adjective,10,2
확실하지만,Adjective,10,1
확실하진,Adjective,10,1
확실한,Adjective,10,2
확실한건,Adjective,10,2
확실합니다,Adjective,8,1
확실했고,Adjective,9,1
확실히,Adjective,1,1
확실히,Adjective,2,1
확실히,Adjective,4,1
확실히,Adjective,6,4
확실히,Adjective,7,3
확실히,Adjective,8,9
확실히,Adjective,9,2
확실히,Adjective,10,12
확인,Noun,1,1
확인,Noun,6,1
확인,Noun,10,6
확장,Noun,10,2
환,Noun,10,4
환경,Noun,6,1
환데,Noun,10,1
환상,Noun,1,1
환상,Noun,4,2
환상,Noun,5,1
환상,Noun,6,5
환상,Noun,7,4
환상,Noun,8,12
환상,Noun,9,11
환상,Noun,10,229
환상여행,Noun,10,2
환생한것이,Adjective,10,1
환생한줄,Adjective,10,1
환생해서,Adjective,10,1
환시,Noun,10,1
환영,Noun,6,1
환영,Noun,10,3
환장할,Adjective,6,1
환장할,Adjective,7,1
환장해요,Adjective,10,1
환타,Noun,6,1
환타,Noun,10,3
환타지,Noun,8,1
환타지,Noun,10,6
환타지아,Noun,8,1
환할,Adjective,10,1
환함,Adjective,10,1
환했네,Adjective,10,1
환향,Noun,8,1
환호,Noun,5,1
환호,Noun,10,2
환호성,Noun,10,1
환희,Noun,10,1
활,Noun,6,1
활,Noun,10,1
활동,Noun,2,1
활동,Noun,10,1
활약,Noun,4,1
활약,Noun,6,1
활약,Noun,7,1
활약,Noun,8,4
활약,Noun,9,3
활약,Noun,10,8
활용,Noun,6,1
활용,Noun,10,3
홤금종려상,Noun,9,1
홥,Noun,10,2
홧팅,Noun,9,1
황,Noun,9,1
황금종려상,Noun,9,1
황금종려상,Noun,10,1
황당하고,Adjective,7,1
황당한가요,Adjective,5,1
황당할,Adjective,6,1
황송,Noun,10,1
황제,Noun,10,1
황홀,Noun,9,1
황홀,Noun,10,7
황홀감,Noun,6,1
황홀감,Noun,10,1
황홀경,Noun,7,2
황홀경,Noun,10,1
황홀하게,Adjective,10,6
황홀하고,Adjective,10,12
황홀하네요,Adjective,10,2
황홀하다,Adjective,10,6
황홀하다며,Adjective,10,1
황홀한,Adjective,8,2
황홀한,Adjective,10,30
황홀할,Adjective,10,1
황홀함,Adjective,9,1
황홀함,Adjective,10,5
황홀함을,Adjective,10,2
황홀함의,Adjective,10,2
황홀함이,Adjective,10,1
황홀해,Adjective,10,1
황홀해서,Adjective,10,4
황홀해지고,Adjective,10,1
황홀해지는,Adjective,10,3
황홀했고,Adjective,10,1
황홀했다,Adjective,9,1
황홀했다,Adjective,10,9
황홀했던,Adjective,10,4
황홀했습니다,Adjective,10,5
황홀했어요,Adjective,8,1
황홀했어요,Adjective,10,10
황홀했을듯,Adjective,10,1
홪,Noun,10,1
회,Noun,10,5
회관,Noun,10,1
회보,Noun,9,1
회사,Noun,7,1
회사,Noun,10,4
회상,Noun,8,1
회상,Noun,10,11
회수,Noun,10,1
회중,Noun,10,2
회차,Noun,10,4
획,Noun,10,1
획기,Noun,10,2
효,Noun,10,2
효과,Noun,1,2
효과,Noun,4,3
효과,Noun,6,3
효과,Noun,7,3
효과,Noun,8,4
효과,Noun,9,4
효과,Noun,10,32
효도,Noun,10,3
횽,Noun,10,1
훃,Noun,10,1
후,Foreign,10,1
후,Noun,1,2
후,Noun,2,1
후,Noun,6,3
후,Noun,7,2
후,Noun,8,9
후,Noun,9,7
후,Noun,10,63
후기,Noun,2,1
후기,Noun,4,1
후기,Noun,5,1
후기,Noun,6,2
후기,Noun,8,1
후기,Noun,9,1
후기,Noun,10,24
후대,Noun,10,1
후두,Noun,10,1
후드,Noun,7,1
후딱,Adverb,10,11
후려,Noun,10,1
후련한,Adjective,10,1
후루룩,Noun,10,2
후반,Noun,4,1
후반,Noun,5,1
후반,Noun,6,2
후반,Noun,7,3
후반,Noun,8,15
후반,Noun,9,9
후반,Noun,10,31
후보,Noun,10,1
후속,Noun,8,1
후속,Noun,10,2
후속작,Noun,10,4
후에,Foreign,10,1
후우,Exclamation,10,1
후유증,Noun,10,6
후의,Noun,8,1
후의,Noun,10,1
후지,Noun,10,1
후회,Noun,1,2
후회,Noun,2,1
후회,Noun,3,1
후회,Noun,5,1
후회,Noun,6,1
후회,Noun,8,3
후회,Noun,9,13
후회,Noun,10,278
후회되네,Adjective,10,1
후회되네요,Adjective,10,1
후회되더라구요,Adjective,10,1
후회되지,Adjective,10,2
후회되진,Adjective,8,1
후회된다,Adjective,10,2
후회될,Adjective,10,2
후회될만큼,Adjective,10,1
후회됨,Adjective,10,1
후후,Exclamation,10,1
훅,Noun,5,1
훅,Noun,6,1
훅,Noun,10,9
훅감,Noun,10,2
훈남,Noun,9,1
훈훈,Noun,10,2
훈훈하게,Adjective,10,1
훈훈하고,Adjective,10,3
훈훈하다,Adjective,10,1
훈훈한,Adjective,9,1
훈훈한,Adjective,10,4
훈훈해요,Adjective,8,1
훈훈해졌던,Adjective,10,1
훌,Noun,8,1
훌룡,Noun,8,1
훌룡,Noun,9,1
훌륭,Noun,4,1
훌륭,Noun,8,1
훌륭,Noun,9,2
훌륭,Noun,10,6
훌륭배경,Noun,9,1
훌륭하게,Adjective,8,1
훌륭하게,Adjective,9,1
훌륭하게,Adjective,10,4
훌륭하고,Adjective,8,1
훌륭하고,Adjective,9,1
훌륭하고,Adjective,10,19
훌륭하나,Adjective,9,1
훌륭하네요,Adjective,8,2
훌륭하네요,Adjective,10,2
훌륭하다,Adjective,7,1
훌륭하다,Adjective,8,3
훌륭하다,Adjective,9,3
훌륭하다,Adjective,10,7
훌륭하며,Adjective,8,1
훌륭하며,Adjective,10,2
훌륭하지만,Adjective,8,1
훌륭하지만,Adjective,10,1
훌륭한,Adjective,4,2
훌륭한,Adjective,6,3
훌륭한,Adjective,7,1
훌륭한,Adjective,8,5
훌륭한,Adjective,9,4
훌륭한,Adjective,10,27
훌륭한거,Adjective,9,1
훌륭한것,Adjective,10,1
훌륭한데,Adjective,9,1
훌륭한지는,Adjective,9,1
훌륭할,Adjective,10,1
훌륭함,Adjective,4,1
훌륭함,Adjective,8,3
훌륭함,Adjective,9,3
훌륭함,Adjective,10,8
훌륭함니다,Adjective,10,1
훌륭합니다,Adjective,7,1
훌륭합니다,Adjective,8,3
훌륭합니다,Adjective,9,3
훌륭합니다,Adjective,10,19
훌륭해,Adjective,10,1
훌륭해서,Adjective,10,5
훌륭해요,Adjective,10,2
훌륭했,Adjective,10,1
훌륭했고,Adjective,8,2
훌륭했다,Adjective,8,1
훌륭했다,Adjective,9,6
훌륭했다,Adjective,10,6
훌륭했던,Adjective,10,1
훌륭했습니다,Adjective,8,4
훌륭했습니다,Adjective,9,2
훌륭했습니다,Adjective,10,3
훌륭했어요,Adjective,10,5
훌륭했으나,Adjective,6,1
훌륭했음,Adjective,8,1
훌륭했음,Adjective,9,1
훌륭했음,Adjective,10,2
훌륭했지만,Adjective,8,1
훌륭훌륜,Noun,10,1
훌륭히,Adjective,10,1
훌쩍,Noun,10,12
훔쳐,Verb,2,1
훔쳐,Verb,10,3
훔쳐서,Verb,6,1
훔쳤습니다,Verb,10,1
훔치거,Verb,8,1
훔치고,Verb,4,1
훔치고,Verb,5,2
훔치고,Verb,7,1
훔치는,Verb,4,1
훔치는건,Verb,5,1
훔치더니,Verb,2,1
훔치면,Verb,10,2
훔칠,Verb,10,2
훔침,Verb,10,1
훗날,Noun,9,1
훗날,Noun,10,1
훙륭했다,Noun,9,1
훠,Noun,10,2
훤씬,Noun,8,1
훤하,Noun,8,1
훨,Noun,1,2
훨,Noun,2,1
훨,Noun,4,1
훨,Noun,5,1
훨,Noun,6,2
훨,Noun,8,1
훨,Noun,9,2
훨,Noun,10,19
훨신,Noun,4,1
훨신,Noun,8,1
훨신,Noun,9,1
훨신,Noun,10,1
훨씬,Adverb,1,4
훨씬,Adverb,4,4
훨씬,Adverb,5,1
훨씬,Adverb,6,2
훨씬,Adverb,7,2
훨씬,Adverb,8,9
훨씬,Adverb,9,7
훨씬,Adverb,10,86
훨씸,Noun,10,1
훼손,Noun,9,1
훼손,Noun,10,1
휘,Noun,8,1
휘,Noun,9,2
휘,Noun,10,3
휘적이면서,Verb,9,1
휘향,Noun,9,1
휙,Noun,9,1
휙휙,Noun,4,1
휙휙,Noun,9,1
휠링,Noun,10,1
휠씬,Noun,7,1
휴,Exclamation,2,4
휴,Exclamation,4,1
휴,Exclamation,10,13
휴가,Noun,5,1
휴가,Noun,10,4
휴대폰,Noun,10,3
휴머니즘,Noun,10,1
휼륭한,Adjective,10,1
흉,Noun,8,1
흉내,Noun,5,1
흉내,Noun,10,2
흐,Noun,10,6
흐려지던데,Verb,8,2
흐르거나,Verb,7,1
흐르게,Verb,9,1
흐르게,Verb,10,1
흐르고,Verb,10,2
흐르는,Verb,6,1
흐르는,Verb,10,1
흐르는게,Verb,10,1
흐르는지,Verb,10,2
흐르더라구요,Verb,10,1
흐르며,Verb,10,2
흐르면서,Verb,10,1
흐른,Verb,10,2
흐른거겠지요,Verb,10,1
흐른다,Verb,10,1
흐른지금,Foreign,10,1
흐름,Noun,3,1
흐름,Noun,4,4
흐름,Noun,5,1
흐름,Noun,6,4
흐름,Noun,8,9
흐름,Noun,9,1
흐름,Noun,10,17
흐릅니다,Verb,10,1
흐리,Verb,7,1
흐린,Verb,10,1
흐릿흐릿,Noun,10,1
흐뭇하게,Adjective,10,2
흐뭇한,Adjective,10,4
흐뭇해지네요,Adjective,10,1
흐뭇해진다,Adjective,8,1
흐뭇했다,Adjective,8,1
흐뭇했다,Adjective,10,1
흐믓,Noun,10,2
흐어,Exclamation,10,1
흐어어,Exclamation,10,1
흐엉,Noun,8,1
흐엉,Noun,10,1
흐으윽,Noun,10,1
흐음,Exclamation,6,1
흐헝,Noun,10,1
흐흐,Noun,8,1
