형태소,품사,분류,카운트
빼곤,Verb,7.0,2
빼면,Verb,1.0,1
빼면,Verb,6.0,1
빼면,Verb,7.0,1
빼면,Verb,8.0,1
빼면,Verb,9.0,1
빼면,Verb,10.0,3
빼어난,Adjective,10.0,1
뺨침,Noun,10.0,1
뻔,Noun,1.0,4
뻔,Noun,4.0,2
뻔,Noun,5.0,2
뻔,Noun,7.0,2
뻔,Noun,10.0,4
뻔하고,Adjective,1.0,2
뻔하고,Adjective,4.0,1
뻔하고,Adjective,5.0,3
뻔하고,Adjective,6.0,1
뻔하고,Adjective,10.0,1
뻔하긴,Adjective,8.0,1
뻔하긴하지만,Adjective,10.0,1
뻔하네요,Adjective,5.0,1
뻔하다,Adjective,8.0,1
뻔하다는,Adjective,6.0,1
뻔하다는,Adjective,10.0,1
뻔하지만,Adjective,8.0,1
뻔하지만,Adjective,9.0,4
뻔하지만,Adjective,10.0,2
뻔한,Adjective,1.0,5
뻔한,Adjective,4.0,2
뻔한,Adjective,5.0,1
뻔한,Adjective,6.0,5
뻔한,Adjective,7.0,2
뻔한,Adjective,8.0,4
뻔한,Adjective,9.0,2
뻔한,Adjective,10.0,4
뻔한내용,Adjective,7.0,1
뻔한뎈,Noun,9.0,1
뻔함,Adjective,1.0,1
뻔함,Adjective,4.0,1
뻔해서,Adjective,6.0,1
뻔해서,Adjective,10.0,1
뻔햇,Noun,1.0,1
뻔햇음,Noun,1.0,1
뻔햇음,Noun,10.0,1
뻔했네,Adjective,10.0,1
뻔했다,Adjective,9.0,1
뻔했습니다,Adjective,4.0,1
뻔했어요,Adjective,5.0,1
뻔했음,Adjective,1.0,1
뻔했음,Adjective,10.0,1
뻔했지만,Adjective,10.0,1
뻔했지요,Adjective,10.0,1
뻥임,Noun,10.0,1
뼈,Noun,10.0,1
뼛거,Noun,10.0,1
뽀뽀,Noun,7.0,1
뽀뽀뽀,Noun,5.0,1
뽑고,Verb,1.0,1
뽑고,Verb,10.0,1
뽑다니,Verb,6.0,1
뽕짝,Noun,1.0,1
뽕짝,Noun,6.0,1
뿅,Adverb,10.0,1
뿅뿅,Adverb,10.0,1
뿌듯함,Adjective,7.0,1
뿌듯함,Adjective,10.0,1
뿌리는거,Verb,1.0,1
뿌잉뿌잉,Noun,10.0,1
뿐,Noun,1.0,1
뿐,Noun,2.0,1
뿐,Noun,4.0,3
뿐,Noun,5.0,1
뿐,Noun,6.0,4
뿐,Noun,7.0,1
뿐,Noun,8.0,4
뿐,Noun,10.0,2
뿐,Suffix,1.0,1
뿐,Suffix,2.0,2
뿐,Suffix,3.0,2
뿐,Suffix,4.0,2
뿐,Suffix,5.0,4
뿐,Suffix,6.0,3
뿐,Suffix,7.0,2
뿐,Suffix,8.0,1
뿐,Suffix,9.0,1
뿐,Suffix,10.0,2
뿐이던가,Adjective,1.0,1
뿐이예요,Adjective,1.0,1
뿜엇닼,Noun,10.0,1
뿜었다,Noun,8.0,1
삐,Noun,6.0,1
삘,Noun,10.0,1
사,Modifier,1.0,2
사,Modifier,4.0,1
사고,Noun,1.0,1
사고싶은,Verb,10.0,1
사기,Noun,6.0,1
사냥,Noun,8.0,1
사는,Verb,10.0,1
사는것을,Verb,10.0,1
사담,Noun,10.0,1
사라져,Verb,5.0,1
사라져,Verb,10.0,1
사라져라,Verb,10.0,1
사라졌구나,Verb,5.0,1
사라졌다,Verb,1.0,1
사라지고,Verb,7.0,1
사라진,Verb,6.0,1
사라진,Verb,7.0,1
사람,Noun,1.0,17
사람,Noun,2.0,3
사람,Noun,3.0,2
사람,Noun,4.0,3
사람,Noun,5.0,2
사람,Noun,6.0,8
사람,Noun,7.0,6
사람,Noun,8.0,11
사람,Noun,9.0,9
사람,Noun,10.0,61
사랑,Noun,1.0,1
사랑,Noun,8.0,5
사랑,Noun,9.0,1
사랑,Noun,10.0,11
사랑받고,Verb,9.0,1
사랑스러운,Adjective,8.0,1
사랑스러운,Adjective,9.0,1
사랑스러운,Adjective,10.0,3
사랑스러워서,Adjective,10.0,1
사랑스러워요,Adjective,10.0,1
사랑스러웠던,Adjective,7.0,1
사랑스러웠음,Adjective,10.0,1
사랑스런,Adjective,9.0,1
사랑스런,Adjective,10.0,2
사랑스럽,Adjective,8.0,1
사랑스럽다,Adjective,6.0,1
사랑스럽다,Adjective,7.0,1
사랑스럽다,Adjective,8.0,1
사랑스럽다,Adjective,10.0,1
사로잡기,Verb,8.0,1
사로잡는다,Verb,8.0,1
사마,Noun,9.0,1
사마,Noun,10.0,2
사먹어,Verb,1.0,1
사보는게,Verb,4.0,1
사소한,Adjective,10.0,2
사시,Noun,8.0,1
사시,Noun,10.0,2
사실,Noun,5.0,1
사실,Noun,9.0,2
사실,Noun,10.0,5
사악해,Adjective,10.0,1
사안,Noun,10.0,1
사야지,Verb,9.0,1
사운드,Noun,7.0,3
사운드,Noun,9.0,1
사이,Noun,1.0,1
사이,Noun,3.0,1
사이,Noun,6.0,1
사이,Noun,7.0,1
사이,Noun,10.0,3
사절,Noun,10.0,1
사촌동생,Noun,2.0,1
사촌동생,Noun,7.0,2
사탄,Noun,4.0,1
사항,Noun,10.0,1
사형,Noun,8.0,1
사형,Noun,9.0,1
사회,Noun,10.0,1
산,Noun,6.0,1
산,Noun,7.0,1
산,Noun,10.0,1
산건,Verb,1.0,1
산다,Noun,10.0,2
산만,Noun,9.0,1
산만하고,Adjective,2.0,1
산만하고,Adjective,7.0,2
산만하다,Adjective,4.0,1
산만함,Adjective,3.0,1
산만해졌다,Adjective,5.0,1
산해,Verb,5.0,1
살,Noun,1.0,1
살,Noun,3.0,2
살,Noun,6.0,1
살,Noun,7.0,2
살,Noun,8.0,2
살,Noun,10.0,6
살꺼,Verb,10.0,1
살다,Verb,1.0,4
살다,Verb,2.0,2
살때,Noun,10.0,1
살라,Noun,7.0,1
살려,Verb,9.0,1
살려주는,Verb,3.0,1
살렸고,Verb,10.0,1
살렸군,Verb,10.0,1
살렸다,Verb,7.0,1
살렸다,Verb,10.0,1
살렸음,Verb,5.0,1
살렸음,Verb,9.0,1
살렸지만,Verb,5.0,1
살렸지만,Verb,6.0,1
살리,Verb,7.0,1
살리는데,Verb,6.0,1
살리면서도,Verb,10.0,1
살리지,Verb,4.0,1
살리지,Verb,5.0,2
살리지는,Verb,9.0,1
살린,Verb,5.0,1
살린,Verb,6.0,1
살린,Verb,7.0,2
살린,Verb,10.0,2
살린거,Verb,8.0,1
살린듯,Verb,4.0,1
살린듯,Verb,8.0,1
살린듯,Verb,10.0,1
살릴,Verb,10.0,1
살림,Noun,10.0,1
살면서,Foreign,1.0,1
살벌,Noun,8.0,1
살아가고,Verb,10.0,1
살아가다가,Verb,10.0,1
살아가면서,Verb,10.0,1
살아나다,Verb,10.0,1
살아나서,Verb,9.0,1
살아났습니다,Verb,9.0,1
살아있고,Verb,9.0,1
살아있고,Verb,10.0,2
살아있는,Verb,6.0,1
살아있는,Verb,7.0,1
살아있는,Verb,8.0,1
살아있는,Verb,9.0,1
살아있는,Verb,10.0,3
살아있었고,Verb,9.0,1
살아있음,Verb,10.0,2
살아있지만,Verb,6.0,1
살았다,Verb,6.0,1
살았었는데,Verb,8.0,1
살이,Noun,6.0,1
살작,Noun,10.0,1
살짝,Noun,4.0,1
살짝,Noun,5.0,1
살짝,Noun,6.0,4
살짝,Noun,7.0,7
살짝,Noun,8.0,3
살짝,Noun,9.0,3
살짝,Noun,10.0,5
삶,Noun,8.0,1
삶,Noun,9.0,1
삶,Noun,10.0,1
삼,Modifier,1.0,1
삼,Modifier,10.0,1
삼,Noun,10.0,1
삼가시길,Verb,10.0,1
삼디,Verb,6.0,1
삼류,Noun,2.0,1
삼마,Verb,6.0,1
삼성,Noun,5.0,1
삼았습니다,Verb,1.0,1
삽화,Noun,9.0,1
샀는데,Verb,10.0,1
상,Noun,1.0,1
상,Noun,5.0,1
상,Noun,10.0,1
상,Suffix,1.0,1
상,Suffix,4.0,2
상,Suffix,5.0,2
상,Suffix,6.0,1
상,Suffix,7.0,1
상,Suffix,10.0,3
상감,Noun,7.0,1
상관,Noun,10.0,1
상관없을까요,Adjective,5.0,1
상관없지만,Adjective,4.0,1
상냥하면,Adjective,3.0,1
상당했다,Adjective,9.0,1
상당히,Adjective,6.0,1
상당히,Adjective,7.0,1
상당히,Adjective,9.0,2
상당히,Adjective,10.0,2
상대성이론,Noun,3.0,1
상미,Noun,1.0,1
상미,Noun,2.0,2
상미,Noun,3.0,1
상미,Noun,4.0,3
상미,Noun,5.0,3
상미,Noun,6.0,11
상미,Noun,7.0,15
상미,Noun,8.0,11
상미,Noun,9.0,4
상미,Noun,10.0,19
상보,Noun,1.0,1
상상,Noun,1.0,1
상상,Noun,4.0,4
상상,Noun,5.0,1
상상,Noun,6.0,4
상상,Noun,7.0,8
상상,Noun,8.0,17
상상,Noun,9.0,9
상상,Noun,10.0,31
상상력,Noun,1.0,2
상상력,Noun,2.0,1
상상력,Noun,3.0,1
상상력,Noun,4.0,2
상상력,Noun,5.0,9
상상력,Noun,6.0,9
상상력,Noun,7.0,9
상상력,Noun,8.0,17
상상력,Noun,9.0,11
상상력,Noun,10.0,55
상속,Noun,10.0,1
상실,Noun,10.0,1
상업,Noun,4.0,1
상영,Noun,1.0,1
상영,Noun,2.0,1
상영,Noun,6.0,2
상영,Noun,10.0,1
상이,Noun,10.0,2
상적,Noun,9.0,1
상주고,Noun,7.0,1
상징,Noun,8.0,1
상쾌하고,Adjective,7.0,1
상쾌했으며,Adjective,9.0,1
상태,Noun,7.0,1
상태,Noun,10.0,1
상투,Noun,10.0,2
상한,Noun,1.0,4
상한,Noun,2.0,1
상한,Noun,3.0,1
상한,Noun,5.0,5
상한,Noun,6.0,2
상한,Noun,7.0,3
상한,Noun,8.0,1
상한,Noun,9.0,3
상한,Noun,10.0,31
상황,Noun,10.0,1
새,Modifier,7.0,1
새,Noun,6.0,1
새,Noun,10.0,7
새긴거,Verb,10.0,1
새끼,Noun,9.0,2
새끼,Noun,10.0,1
새로,Adjective,6.0,1
새로,Adjective,10.0,1
새로운,Adjective,6.0,1
새로운,Adjective,7.0,1
새로운,Adjective,8.0,2
새로운,Adjective,9.0,3
새로운,Adjective,10.0,9
새로운게,Adjective,10.0,1
새로워요,Adjective,10.0,1
새롭,Adjective,10.0,1
새롭게,Adjective,7.0,1
새롭게,Adjective,10.0,1
새롭네요,Adjective,7.0,1
새벽,Noun,10.0,1
새우깡,Noun,1.0,1
색,Noun,3.0,1
색,Noun,7.0,1
색,Noun,8.0,2
색,Noun,9.0,2
색,Noun,10.0,4
색감,Noun,1.0,2
색감,Noun,2.0,1
색감,Noun,3.0,1
색감,Noun,4.0,1
색감,Noun,5.0,1
색감,Noun,6.0,3
색감,Noun,7.0,4
색감,Noun,8.0,5
색감,Noun,9.0,5
색감,Noun,10.0,12
색깔,Noun,5.0,1
색깔,Noun,6.0,3
색깔,Noun,7.0,3
색깔,Noun,10.0,4
색다르게,Adjective,10.0,1
색다르네요,Adjective,8.0,1
색다르다,Adjective,10.0,1
색다른,Adjective,7.0,1
색다른,Adjective,8.0,2
색다른,Adjective,10.0,6
색다른내용,Adjective,10.0,1
색다를,Adjective,7.0,1
색달라서,Adjective,9.0,1
색상,Noun,10.0,1
색조,Noun,5.0,1
색채,Noun,5.0,2
색채,Noun,6.0,1
색채,Noun,7.0,1
색채,Noun,9.0,3
색채,Noun,10.0,4
색체,Noun,9.0,1
색체,Noun,10.0,2
샘솟는다,Verb,10.0,1
샛길,Noun,8.0,1
생,Noun,1.0,3
생,Noun,5.0,1
생,Noun,10.0,1
생가,Noun,10.0,1
생각,Noun,1.0,8
생각,Noun,2.0,4
생각,Noun,3.0,2
생각,Noun,4.0,7
생각,Noun,5.0,14
생각,Noun,6.0,21
생각,Noun,7.0,18
생각,Noun,8.0,23
생각,Noun,9.0,17
생각,Noun,10.0,72
생각나네,Verb,6.0,1
생각나네,Verb,8.0,1
생각나네요,Verb,8.0,1
생각나는,Verb,2.0,1
생각나는,Verb,10.0,1
생각나요,Verb,10.0,1
생각난다,Verb,10.0,1
생각남,Verb,5.0,1
생각났나보다,Verb,5.0,1
생각났다,Verb,10.0,1
생겨,Verb,10.0,1
생겨서,Verb,10.0,2
생겹음,Noun,5.0,1
생겼대,Verb,4.0,1
생겼어,Verb,10.0,1
생겼었어요,Verb,10.0,1
생기면,Verb,4.0,1
생긴,Verb,9.0,1
생긴,Verb,10.0,1
생김,Verb,1.0,1
생동감,Noun,7.0,1
생뚱,Noun,8.0,1
생명,Noun,5.0,1
생명력,Noun,10.0,1
생생하게,Adjective,7.0,1
생생하게,Adjective,8.0,1
생생하게,Adjective,10.0,2
생생하다,Adjective,10.0,1
생생한,Adjective,5.0,1
생생함,Adjective,8.0,1
생생함,Adjective,10.0,1
생선,Noun,7.0,1
생애,Noun,1.0,1
생일,Noun,7.0,1
생일,Noun,10.0,4
샹하모니볼껄,Noun,1.0,1
서,Josa,1.0,8
서,Josa,2.0,1
서,Josa,4.0,3
서,Josa,5.0,2
서,Josa,6.0,2
서,Josa,8.0,4
서,Josa,9.0,5
서,Josa,10.0,19
서,Modifier,10.0,2
서,Verb,1.0,2
서,Verb,3.0,1
서,Verb,5.0,1
서,Verb,9.0,1
서,Verb,10.0,2
서나,Noun,9.0,1
서는,Verb,8.0,1
서도,Noun,10.0,2
서봬갸면앰,Noun,1.0,1
서사,Noun,5.0,1
서안,Noun,5.0,1
서양,Noun,10.0,1
서운한,Adjective,6.0,1
서인,Noun,8.0,1
석,Modifier,1.0,1
석,Modifier,5.0,1
석,Modifier,9.0,1
섞어놨다,Verb,1.0,1
섞어서,Verb,9.0,1
섞여,Verb,4.0,1
섞여서,Verb,8.0,1
섞였다면,Verb,9.0,1
선,Noun,1.0,1
선,Noun,7.0,2
선,Noun,8.0,1
선,Noun,10.0,3
선동,Noun,7.0,1
선사,Noun,8.0,1
선사,Noun,9.0,1
선수,Noun,1.0,1
선악,Noun,8.0,1
선역,Noun,4.0,1
선택,Noun,1.0,2
선택,Noun,3.0,2
설,Noun,10.0,1
설날,Noun,10.0,1
설레게,Adjective,10.0,1
설레게하는,Adjective,10.0,1
설레고,Adjective,10.0,1
설레는,Adjective,8.0,1
설레임,Noun,10.0,1
설레지,Adjective,6.0,1
설렜던,Adjective,10.0,1
설마,Noun,5.0,1
설명,Noun,1.0,1
설명,Noun,10.0,1
설정,Noun,6.0,1
설정,Noun,7.0,2
설정,Noun,10.0,3
섬,Noun,8.0,1
섬뜩,Adverb,9.0,1
섬뜩해요,Adjective,10.0,1
섬세하고,Adjective,8.0,1
섬세하지,Adjective,7.0,1
섬세한,Adjective,7.0,1
섬세함과,Adjective,7.0,1
섬유,Noun,1.0,1
섭섭합니다,Adjective,6.0,1
성,Modifier,7.0,1
성,Modifier,8.0,1
성,Modifier,10.0,1
성,Noun,1.0,2
성,Noun,3.0,1
성,Noun,5.0,1
성,Noun,6.0,2
성,Noun,9.0,1
성,Suffix,1.0,3
성,Suffix,4.0,1
성,Suffix,10.0,3
성격,Noun,6.0,1
성격,Noun,10.0,4
성공,Noun,7.0,1
성공한,Adjective,5.0,1
성공한,Adjective,7.0,1
성공했지,Adjective,6.0,1
성낸다더니,Verb,10.0,1
성도,Noun,1.0,1
성도,Noun,6.0,1
성도,Noun,9.0,1
성배,Noun,10.0,1
성숙함을,Adjective,10.0,1
성은,Noun,4.0,1
성은,Noun,8.0,1
성인,Noun,1.0,1
성인,Noun,5.0,2
성인,Noun,7.0,2
성인,Noun,8.0,1
성인,Noun,9.0,1
성인,Noun,10.0,4
성장,Noun,5.0,2
성장,Noun,6.0,1
성장,Noun,8.0,5
성장,Noun,9.0,2
성장,Noun,10.0,5
성장기,Noun,9.0,1
성장하고,Adjective,8.0,1
성장하고난,Adjective,9.0,1
성하게,Adjective,7.0,1
성하고,Adjective,1.0,1
성한,Adjective,5.0,1
성한,Adjective,9.0,2
성한,Adjective,10.0,2
성한것은,Adjective,8.0,1
성함,Noun,6.0,1
성해,Noun,3.0,1
성해졌다,Adjective,7.0,1
성했으나,Adjective,6.0,1
성했음,Adjective,10.0,1
성했지만,Adjective,7.0,1
세,Modifier,1.0,3
세,Modifier,9.0,1
세,Modifier,10.0,2
세,Noun,1.0,3
세,Noun,5.0,4
세,Noun,7.0,2
세,Noun,10.0,2
세게,Verb,1.0,1
세계,Noun,4.0,1
세계,Noun,6.0,2
세계,Noun,7.0,1
세계,Noun,8.0,8
세계,Noun,9.0,2
세계,Noun,10.0,21
세계관,Noun,5.0,1
세계관,Noun,6.0,1
세계관,Noun,10.0,2
세네,Modifier,9.0,1
세련됬는데,Adjective,6.0,1
세번,Noun,10.0,1
세상,Noun,1.0,1
세상,Noun,4.0,1
세상,Noun,5.0,1
세상,Noun,9.0,1
세상,Noun,10.0,7
세습,Noun,10.0,1
세영,Noun,10.0,2
세용,Noun,2.0,1
세태,Noun,10.0,1
세트,Noun,10.0,1
섹쉬,Noun,8.0,1
섹스,Noun,10.0,1
섹시하다고,Adjective,5.0,1
섹시할까,Adjective,10.0,1
섹시해,Adjective,10.0,1
센스,Noun,7.0,1
센스,Noun,8.0,1
센스,Noun,10.0,1
셀,Noun,8.0,1
셈,Noun,1.0,2
셈,Noun,3.0,1
셈,Noun,6.0,2
셈,Noun,10.0,3
셋,Noun,10.0,1
셍,Noun,10.0,1
셔터,Noun,2.0,1
션,Noun,1.0,1
소,Modifier,10.0,1
소,Noun,1.0,1
소,Noun,7.0,1
소개,Noun,10.0,1
소녀,Noun,1.0,1
소녀,Noun,5.0,1
소녀,Noun,8.0,1
소녀,Noun,9.0,1
소녀,Noun,10.0,4
소름,Noun,10.0,1
소리,Noun,1.0,2
소리,Noun,3.0,1
소리,Noun,5.0,1
소리,Noun,6.0,1
소리,Noun,8.0,1
소리,Noun,10.0,6
소린,Noun,6.0,1
소망,Noun,5.0,1
소문난,Verb,1.0,1
소설,Noun,7.0,1
소설,Noun,8.0,2
소설,Noun,9.0,2
소설,Noun,10.0,5
소소하지만,Adjective,9.0,1
소유자,Noun,9.0,1
소장,Noun,6.0,1
소장,Noun,8.0,1
소장,Noun,9.0,1
소장,Noun,10.0,3
소재,Noun,4.0,1
소재,Noun,5.0,1
소재,Noun,6.0,1
소재,Noun,7.0,1
소재,Noun,8.0,2
소재,Noun,10.0,3
소중하게,Adjective,10.0,1
소프트,Noun,7.0,1
소프트웨어,Noun,10.0,1
소화,Noun,6.0,1
소화,Noun,10.0,3
속,Modifier,10.0,1
속,Noun,1.0,1
속,Noun,4.0,2
속,Noun,5.0,1
속,Noun,6.0,2
속,Noun,7.0,3
속,Noun,8.0,7
속,Noun,9.0,8
속,Noun,10.0,14
속도,Noun,8.0,1
속상합니다,Adjective,10.0,1
속옷,Noun,3.0,1
속옷,Noun,6.0,1
속이,Verb,1.0,1
속지,Noun,1.0,1
속지,Noun,4.0,1
속지,Noun,10.0,2
속편,Noun,7.0,1
속편,Noun,10.0,1
손,Noun,1.0,2
손,Noun,4.0,1
손,Noun,8.0,1
손,Noun,9.0,1
손,Noun,10.0,2
손꼽을,Verb,10.0,1
손동작,Noun,10.0,1
손발,Noun,1.0,6
손발,Noun,3.0,2
손발,Noun,4.0,1
손잡고,Verb,7.0,2
손잡고,Verb,10.0,1
손잡고서,Verb,10.0,1
손짓,Noun,6.0,1
손짓,Noun,10.0,1
손해,Noun,1.0,1
솓,Noun,8.0,1
솔,Noun,6.0,2
솔,Noun,7.0,1
솔까말,Noun,6.0,1
솔직,Noun,7.0,1
솔직하게,Adjective,2.0,1
솔직하게,Adjective,5.0,1
솔직하게,Adjective,10.0,1
솔직해,Adjective,1.0,2
솔직히,Adjective,1.0,3
솔직히,Adjective,2.0,1
솔직히,Adjective,4.0,5
솔직히,Adjective,5.0,8
솔직히,Adjective,6.0,5
솔직히,Adjective,7.0,6
솔직히,Adjective,8.0,7
솔직히,Adjective,9.0,3
솔직히,Adjective,10.0,15
솔찌키,Noun,1.0,1
쇠퇴해,Adjective,5.0,1
수,Modifier,10.0,3
수,Noun,4.0,1
수,Noun,5.0,2
수,Noun,6.0,3
수,Noun,7.0,5
수,Noun,8.0,5
수,Noun,9.0,5
수,Noun,10.0,27
수가,Noun,6.0,1
수가,Noun,7.0,1
수가,Noun,9.0,1
수가,Noun,10.0,1
수건,Noun,4.0,1
수도,Noun,1.0,1
수도,Noun,6.0,1
수도,Noun,7.0,1
수도,Noun,10.0,2
수렁,Noun,7.0,1
수록,Noun,10.0,1
수면제,Noun,2.0,1
수상작,Noun,1.0,1
수상할,Adjective,10.0,1
수수,Noun,10.0,1
수업,Noun,10.0,1
수없이,Adverb,5.0,1
수역,Noun,10.0,2
수익,Noun,7.0,1
수작,Noun,7.0,2
수정,Noun,1.0,1
수정,Noun,5.0,1
수준,Noun,1.0,5
수준,Noun,2.0,1
수준,Noun,3.0,2
수준,Noun,4.0,1
수준,Noun,5.0,2
수준,Noun,6.0,1
수준,Noun,7.0,3
수준,Noun,8.0,2
수준,Noun,9.0,2
수준,Noun,10.0,10
수혜자,Noun,7.0,1
수확,Noun,10.0,1
숙녀,Noun,10.0,1
숙면,Noun,1.0,1
순,Modifier,4.0,1
순,Modifier,5.0,1
순,Modifier,10.0,1
순,Noun,4.0,1
순,Noun,7.0,1
순,Noun,10.0,1
순간,Noun,10.0,2
순수,Noun,4.0,1
순수,Noun,9.0,1
순수,Noun,10.0,1
순수한,Adjective,5.0,1
순수한,Adjective,7.0,1
순수한,Adjective,8.0,1
순수한,Adjective,9.0,1
순수한,Adjective,10.0,3
순수함과,Adjective,10.0,1
순수함에,Adjective,10.0,1
순수함으로,Adjective,10.0,1
순수함이,Adjective,8.0,1
순위,Noun,1.0,1
순전히,Adjective,5.0,1
순조,Noun,7.0,1
순진한,Adjective,10.0,1
순해졌다,Adjective,8.0,1
술,Noun,1.0,2
술,Noun,3.0,2
술,Noun,6.0,1
술,Noun,8.0,1
술해,Noun,7.0,1
숨겨주지,Verb,6.0,1
숨겨진,Verb,10.0,3
숨쉬고,Verb,8.0,1
숨어,Verb,10.0,1
숨어있는,Verb,9.0,1
숨어있는,Verb,10.0,1
숨어있던,Verb,10.0,1
숨어있었어요,Verb,9.0,1
숲속씬,Noun,5.0,1
쉣,Noun,1.0,1
쉣,Noun,4.0,1
쉬,Noun,8.0,1
쉬어가기,Verb,8.0,1
쉬워,Adjective,10.0,1
쉬워던,Adjective,8.0,1
쉬이,Noun,7.0,3
쉬이,Noun,10.0,2
쉽게,Verb,2.0,1
쉽게,Verb,6.0,1
쉽게,Verb,7.0,1
슈렉,Noun,6.0,1
슈발,Noun,1.0,1
슈퍼맨,Noun,4.0,1
스,Noun,10.0,2
스가서봣,Noun,9.0,1
스러,Adjective,2.0,1
스러,Adjective,5.0,1
스러,Adjective,8.0,1
스러운,Adjective,4.0,1
스러운,Adjective,9.0,1
스러운,Josa,1.0,1
스러운,Josa,6.0,1
스러운,Josa,7.0,3
스러운,Josa,8.0,3
스러운,Josa,9.0,1
스러운,Josa,10.0,2
스러울,Adjective,6.0,1
스러웠던,Adjective,10.0,1
스러웠음,Adjective,2.0,1
스러웠음,Adjective,4.0,1
스러웠지만,Adjective,10.0,1
스런,Josa,6.0,3
스런,Josa,8.0,1
스런,Josa,9.0,1
스럽,Adjective,9.0,1
스럽,Adjective,10.0,1
스럽게,Josa,3.0,1
스럽게,Josa,7.0,2
스럽게,Josa,10.0,2
스럽고,Adjective,6.0,1
스럽고,Adjective,9.0,2
스럽고,Adjective,10.0,1
스럽다,Adjective,1.0,2
스럽다,Adjective,4.0,1
스럽다,Adjective,5.0,1
스럽다는,Adjective,10.0,1
스럽던데,Adjective,2.0,1
스럽지,Josa,7.0,2
스럽진,Adjective,10.0,1
스리,Noun,5.0,1
스릴,Noun,1.0,1
스릴,Noun,2.0,1
스릴,Noun,6.0,1
스릴,Noun,8.0,3
스릴,Noun,9.0,3
스릴,Noun,10.0,11
스릴러,Noun,10.0,1
스물,Noun,10.0,1
스위니,Noun,4.0,1
스위니,Noun,6.0,1
스위니,Noun,7.0,1
스위니,Noun,8.0,1
스위니,Noun,9.0,1
스위니,Noun,10.0,1
스카,Noun,5.0,1
스카,Noun,7.0,3
스카,Noun,10.0,2
스케일,Noun,5.0,1
스케일,Noun,9.0,1
스코티,Noun,10.0,1
스크린,Noun,7.0,1
스크린,Noun,10.0,4
스크립트,Noun,8.0,1
스키,Noun,9.0,1
스타,Noun,6.0,1
스타,Noun,7.0,1
스타,Noun,8.0,1
스타일,Noun,4.0,1
스타일,Noun,6.0,2
스타일,Noun,8.0,1
스타일,Noun,9.0,1
스타일,Noun,10.0,10
스탈,Noun,10.0,4
스테,Noun,10.0,1
스토,Noun,6.0,1
스토,Noun,8.0,1
스토,Noun,10.0,1
스토리,Noun,1.0,25
스토리,Noun,2.0,6
스토리,Noun,3.0,10
스토리,Noun,4.0,19
스토리,Noun,5.0,16
스토리,Noun,6.0,27
스토리,Noun,7.0,44
스토리,Noun,8.0,40
스토리,Noun,9.0,29
스토리,Noun,10.0,51
스토리텔링,Noun,3.0,1
스토리텔링,Noun,8.0,1
스퇄,Noun,9.0,1
스트레스,Noun,7.0,1
스트레스,Noun,10.0,1
스틸,Noun,4.0,1
스틸컷,Noun,5.0,1
스팩,Noun,9.0,1
스펙,Noun,5.0,1
스펙,Noun,7.0,2
스피치,Noun,10.0,1
슥,Modifier,8.0,1
슥,Modifier,10.0,1
슬펏엉,Noun,9.0,1
슬펐,Adjective,10.0,1
슬펐다,Adjective,10.0,1
슬프다,Adjective,10.0,1
슬프던데요,Adjective,8.0,1
슬픈,Adjective,5.0,1
슬픈,Adjective,7.0,1
슬픈듯,Adjective,10.0,1
슴,Noun,1.0,1
슴,Noun,3.0,1
슴,Noun,10.0,2
슴돠,Noun,10.0,1
습,Noun,10.0,7
습기,Noun,8.0,1
승리,Noun,4.0,1
승부,Noun,7.0,1
시,Modifier,7.0,1
시,Modifier,8.0,4
시,Modifier,9.0,1
시,Modifier,10.0,5
시,Noun,1.0,1
시,Noun,6.0,2
시각,Noun,1.0,1
시각,Noun,6.0,1
시각,Noun,7.0,1
시각,Noun,9.0,1
시각,Noun,10.0,7
시간,Noun,1.0,9
시간,Noun,2.0,1
시간,Noun,3.0,1
시간,Noun,4.0,2
시간,Noun,5.0,1
시간,Noun,6.0,2
시간,Noun,7.0,2
시간,Noun,8.0,2
시간,Noun,10.0,19
시계,Noun,1.0,1
시계,Noun,3.0,1
시계,Noun,4.0,1
시기,Noun,2.0,1
시기,Noun,10.0,1
시기하다,Adjective,7.0,1
시끄럽고,Adjective,6.0,1
시끄럽지만,Adjective,10.0,1
시나,Noun,4.0,1
시나리오,Noun,1.0,1
시나리오,Noun,3.0,2
시나리오,Noun,6.0,1
시나리오,Noun,7.0,1
시나리오,Noun,8.0,2
시나리오,Noun,9.0,1
시네마,Noun,1.0,1
시대,Noun,6.0,1
시대,Noun,8.0,1
시도,Noun,6.0,1
시도,Noun,7.0,1
시러하는데,Adjective,10.0,1
시를,Adjective,9.0,1
시를,Adjective,10.0,1
시리즈,Noun,10.0,4
시망,Noun,1.0,1
시사,Noun,6.0,1
시선,Noun,9.0,1
시시,Noun,10.0,1
시시하게,Adjective,1.0,1
시시하긴,Adjective,5.0,1
시시하다,Adjective,10.0,1
시시해,Adjective,7.0,1
시시해요,Adjective,2.0,1
시시해요,Adjective,6.0,1
시원한,Adjective,8.0,1
시원해,Adjective,1.0,1
시작,Noun,1.0,1
시작,Noun,4.0,2
시작,Noun,6.0,2
시작,Noun,7.0,2
시작,Noun,9.0,1
시작,Noun,10.0,1
시절,Noun,8.0,1
시절,Noun,10.0,1
시책,Noun,6.0,1
시켜,Verb,10.0,1
시켜주고,Verb,10.0,1
